Run_ID,Range_(Nmi),Fuel_Fraction,Wingspan,Spans,Sweeps,Root_Chords,Tip_Chords,Swet,Sref,Taper Ratios,Wing Section Areas,L_D_Cruise,CD0,CDi_Cruise,CDw_Cruise,CD_Total_Cruise,CL_Cruise,Alpha_Cruise,AR,MTOW,Static_Margin,Section3_Stress_Pa,Stress_Ratio,Root_Moment_Sec3,Cost_Per_Hour
12,7000.0,0.3081820434034013,77.70104768718288,[ 5.38355373  8.74960967 20.39144441  4.58397246],[56.04141113 65.         36.25652323 30.09878177],[43.98995353 31.84685752  6.48909395  0.90239316],[31.84685752  6.48909395  0.90239316  0.11961907],1670.939826065868,899.1041331313141,[0.72395752 0.20375932 0.13906304 0.1325576 ],[204.13577353 167.71230585  75.36154924   2.34243795],26.0301258753762,0.004879162620558337,0.0014872770294338685,0.0001720001609381028,0.006544663884347668,0.17035842472159834,-0.7021629604394243,6.714965029311124,1451796.277,"[15.82967924 23.20516102 23.3481093  26.12971454 26.23222107 26.28589077
 26.44829376 26.60381274 26.70792166 26.76242262]",365611625.8754012,1.2753893925886088,3321483.4640638987,9952.642820718818
14,7000.0,0.3081820434034013,84.35083480780615,[ 5.84428737  9.49841607 22.13657872  4.97627658],[44.46752573 65.         42.26526442 28.01353753],[46.91686811 33.96581933  6.92085216  0.96243477],[33.96581933  6.92085216  0.96243477  0.12757804],1951.8078757382445,1040.9934930497889,[0.72395752 0.20375932 0.13906304 0.1325576 ],[236.35083425 194.17930878  87.25450089   2.71210261],25.094410326305386,0.004861532225663865,0.0012379197428113598,0.00013321003473092133,0.00624856698756391,0.1568041039373347,-1.3609061548521129,6.834877816506679,1547168.122,"[13.19635541 19.66975878 19.79489377 22.32328618 22.41651831 22.46357622
 22.60595468 22.74736905 22.84203583 22.88981073]",381090947.298015,1.3293870254581917,3692463.748290574,10395.579492150337
17,7000.0,0.3081820434034013,82.13589084774182,[ 5.69082393  9.24899993 21.55530076  4.84560598],[53.58436353 54.14258938 29.62812222 33.10418224],[60.75343277 43.98290432  8.96192656  1.24627279],[43.98290432  8.96192656  1.24627279  0.16520293],2486.462355331693,1312.6030532752218,[0.72395752 0.20375932 0.13906304 0.1325576 ],[298.01802677 244.84336866 110.02040362   3.41972759],23.223807103436027,0.004585733131727356,0.0012999628028585205,0.0001161309903677932,0.005999901445459748,0.1393405538089842,-1.982114323580095,5.1396380257677325,1733576.5,"[-2.13269789 -0.56522084 -0.53505108  0.1254099   0.1498039   0.16119824
  0.19566501  0.23264991  0.25740904  0.268972  ]",347938940.13647354,1.2137404888481635,4365484.520180501,11374.272801562458
16,7000.0,0.3081820434034013,75.52207439093299,[ 5.23258254  8.50424405 19.8196064   4.45542395],[65.         65.         44.53411353 45.        ],[54.51254196 39.46476451  8.04131348  1.11824953],[39.46476451  8.04131348  1.11824953  0.14823247],2077.271160885257,1082.9289418237483,[0.72395752 0.20375932 0.13906304 0.1325576 ],[245.87200644 202.00164053  90.76946681   2.82135713],24.19876364833499,0.0047320839197710325,0.0016132668414423595,0.00014263365873476593,0.006493512169436307,0.15713496623577616,-0.6876589342569766,5.266812530381057,1612890.433,"[23.00030132 24.66243121 24.69450943 25.36761167 25.39245566 25.40454774
 25.44113007 25.47880751 25.50403055 25.51630519]",309806385.7565314,1.0807199503134817,3487750.370681217,10772.05349033516
13,7000.0,0.3081820434034013,77.03016678769804,[ 5.33707143  8.67406441 20.21538204  4.54439385],[65.         63.89680939 45.         42.19486471],[54.10164029 39.16728915  7.9807001   1.10982045],[39.16728915  7.9807001   1.10982045  0.14711513],2099.559193216172,1096.2279905936714,[0.72395752 0.20375932 0.13906304 0.1325576 ],[248.89146938 204.48234778  91.88417297   2.85600517],24.278901614917675,0.004729513882498195,0.001543169500142773,0.00014474649722066835,0.006417028642652518,0.1557984070750692,-0.7804275723819537,5.41278515624032,1618810.336,"[22.63093638 24.37153931 24.40512714 25.10740273 25.13331814 25.14597341
 25.18425957 25.2235614  25.24987152 25.26271753]",317673094.7170145,1.1081619583151667,3549355.1784305763,10773.848526269365
15,7000.0,0.3081820434034013,40.13682442244777,[ 2.78089881  4.51965009 10.533292    2.36787152],[49.48061542 65.         32.84094966 45.        ],[57.52540318 41.64594804  8.48574994  1.18005422],[41.64594804  8.48574994  1.18005422  0.15642515],1303.229134870173,607.3405747890652,[0.72395752 0.20375932 0.13906304 0.1325576 ],[137.89274619 113.28886664  50.90636884   1.58230572],17.86208992005954,0.005492563318800966,0.00782270517223126,0.00044947846436567526,0.013747346313363407,0.24555633601149618,1.3753912150073013,2.6524897917085526,1413564.108,"[-21.85882585 -17.80646691 -17.72783592 -15.44084829 -15.35498263
 -15.32412425 -15.2307992  -15.10054441 -15.01327152 -14.98191491]",146641973.94400316,0.5115417695721041,1742113.9708443189,11712.576083973338
18,7000.0,0.3081820434034013,74.21324460078202,[ 5.14189965  8.35686187 19.47612416  4.37820956],[61.15423426 65.         44.63118281 35.16377087],[52.79871402 38.22402589  7.78850142  1.08309272],[38.22402589  7.78850142  1.08309272  0.14357217],1965.167953975163,1030.7049944010034,[0.72395752 0.20375932 0.13906304 0.1325576 ],[234.01489723 192.26016753  86.39213448   2.68529797],24.46870566146315,0.004757595254299491,0.0016730343530639556,0.0001530939625776735,0.006587209323391688,0.16118048606451704,-0.7243625865916444,5.343532537529091,1574631.41,"[17.69911907 20.72808366 20.78659458 22.00047315 22.04527165 22.0673195
 22.13402392 22.20196964 22.24745603 22.26983896]",308172656.5190057,1.0750208948337407,3360284.4428936006,10598.884620459916
19,7000.0,0.3081820434034013,57.71098899755889,[ 3.99853309  6.49860771 15.14536109  3.40465917],[62.44341158 65.         30.50743088 45.        ],[47.1773008  34.15436153  6.95926939  0.96777719],[34.15436153  6.95926939  0.96777719  0.12828622],1343.6139659631845,716.178406880123,[0.72395752 0.20375932 0.13906304 0.1325576 ],[162.60367146 133.59067942  60.0289914    1.86586116],24.78697777102337,0.004866667777570085,0.0030332321840183915,0.00027659600206901016,0.008168135972133131,0.2024634047719603,0.6524482071469252,4.650458906720217,1374357.85,"[ 0.29054354  6.85796537  6.98555573  9.60273331  9.69948814  9.74773147
  9.89371529 10.04054195 10.13885274 10.18786455]",240672234.30007502,0.8395543056979361,2344864.0785803134,9928.016660387819
21,7000.0,0.3081820434034013,66.07504563155894,[ 4.5780407   7.44045126 17.34037906  3.8980966 ],[65.         65.         28.26080588 27.23391088],[57.32763546 41.50277261  8.45657662  1.17599729],[41.50277261  8.45657662  1.17599729  0.15588737],1911.1991306985353,996.3940310357842,[0.72395752 0.20375932 0.13906304 0.1325576 ],[226.22481509 185.86005149  83.5162414    2.59590754],23.602462513251556,0.004684507787462811,0.0021354877718218453,0.00015378205832303785,0.006986488423485525,0.16489833111458307,-0.5982263280357754,4.38171197259591,1557325.684,"[10.33367147 12.27825294 12.31583363 13.12597352 13.15592619 13.17014621
 13.21316644 13.25859713 13.28901387 13.30345187]",272558312.8514576,0.9507848122725265,3226874.356715738,10721.56355661188
20,7000.0,0.3081820434034013,85.20456727885465,[ 5.90343862  9.59455153 22.36062768  5.02664252],[49.79184199 46.53447255 28.09097059 45.        ],[55.8468711  40.43076212  8.23814449  1.14562145],[40.43076212  8.23814449  1.14562145  0.15186083],2330.418525675623,1251.6743070726627,[0.72395752 0.20375932 0.13906304 0.1325576 ],[284.18454933 233.47816618 104.91344822   3.2609898 ],23.871556608998674,0.004586254421921191,0.0011640489709317848,0.00012277915179870945,0.005867699919214695,0.14007113078615055,-2.042296651093644,5.800085728495679,1661774.311,"[-10.65170491  -6.77538338  -6.70065696  -5.11066317  -5.0519691
  -5.02378819  -4.9385365   -4.84953316  -4.78995087  -4.76134808]",360579805.96764785,1.2578365324452834,4158711.958498008,10995.12494805269
22,7000.0,0.3081820434034013,66.74813794209518,[ 4.62467621  7.51624554 17.51702178  3.93780567],[61.4916736 65.        45.        45.       ],[60.59216857 43.86615589  8.93813798  1.24296468],[43.86615589  8.93813798  1.24296468  0.16476441],2064.919352778394,1063.8619274474117,[0.72395752 0.20375932 0.13906304 0.1325576 ],[241.54296425 198.44501919  89.17129849   2.7716818 ],23.102431635193824,0.004709452026051144,0.0021813311905184724,0.0001522862956839066,0.00705253800053725,0.16293077701201836,-0.642802711655257,4.187868560562996,1642935.313,"[10.07428352 11.12655279 11.14684631 11.59395844 11.61049036 11.61817237
 11.64141083 11.66648037 11.68326437 11.6910622 ]",258498833.8853263,0.9017401182046266,3234697.54255198,11108.273509833307
23,7000.0,0.3081820434034013,77.06807360891861,[ 5.33969782  8.67833295 20.22533011  4.54663016],[47.29888485 39.95037557 31.60593254 45.        ],[45.14716415 32.68462884  6.65979766  0.92613174],[32.68462884  6.65979766  0.92613174  0.1227658 ],1659.131725127822,915.2391639643428,[0.72395752 0.20375932 0.13906304 0.1325576 ],[207.79912783 170.72201643  76.71396313   2.38447459],26.157663864687503,0.004732062768221987,0.0014772023336448274,0.00016205734334830292,0.006380784043624936,0.1669064042063026,-1.4750739054340756,6.489547435954234,1447903.658,"[-24.17644705 -14.94749243 -14.76860261 -11.30540481 -11.17780349
 -11.11066762 -10.90751454 -10.71392111 -10.58432522 -10.5161495 ]",333072032.4866237,1.1618791830928734,3105469.280358452,9920.948934804794
28,7000.0,0.3081820434034013,84.7280722415125,[ 5.87042444  9.5408953  22.23557889  4.9985317 ],[49.10710183 65.         40.92670705 38.99117889],[48.83530391 35.35468534  7.20384655  1.00178883],[35.35468534  7.20384655  1.00178883  0.13279472],2049.5459167731688,1088.4057721315571,[0.72395752 0.20375932 0.13906304 0.1325576 ],[247.11548531 203.02324838  91.22852644   2.83562593],24.747384674250256,0.004816881343427014,0.0012187679971821866,0.0001289973327592052,0.006176023242722954,0.1528404229447754,-1.4036315068179595,6.595744353416793,1576743.814,"[15.95559319 21.11609803 21.21577984 23.2591392  23.33451051 23.37202708
 23.48553273 23.59984782 23.67637408 23.71445974]",377150223.801125,1.3156403155853196,3803705.274787412,10550.727018929847
26,7000.0,0.3081820434034013,77.92488482023644,[ 5.39906239  8.77481509 20.45018702  4.59717773],[65.         56.59452531 45.         28.58219479],[59.97173965 43.41699171  8.84661659  1.23023744],[43.41699171  8.84661659  1.23023744  0.16307732],2348.390834831333,1229.2845753162512,[0.72395752 0.20375932 0.13906304 0.1325576 ],[279.10110567 229.30174946 103.03677476   3.20265778],23.5944263045039,0.004611763426837311,0.0015214493196754972,0.00013783910531498875,0.006263471112754938,0.14778300758028542,-1.3305553644409929,4.939692400097782,1721904.265,"[12.18455544 12.48040001 12.48609554 12.60871938 12.61324577 12.61539376
 12.6218914  12.62875429 12.63334845 12.63552824]",319368636.9621844,1.1140766405657596,3955464.6363809328,11248.684629862222
25,7000.0,0.3081820434034013,62.8196170884271,[ 4.35248679  7.07387025 16.48604193  3.70604262],[65.         65.         41.80473508 45.        ],[52.98969052 38.36228476  7.81667295  1.08701034],[38.36228476  7.81667295  1.08701034  0.14409148],1676.1225680145317,875.6212327986175,[0.72395752 0.20375932 0.13906304 0.1325576 ],[198.80413301 163.33197746  73.39324803   2.2812579 ],24.168133357759192,0.0047680159656581685,0.0024673475195370275,0.00019016456568588175,0.007437979864839008,0.17976208928575682,0.15971130744486778,4.506862263405399,1491923.174,"[10.53193562 14.090432   14.15932246 15.60867719 15.66224407 15.68828497
 15.76707375 15.84833511 15.90274168 15.92918666]",251300411.44173008,0.8766293422385933,2750066.381446648,10401.388033865445
24,7000.0,0.3081820434034013,52.89873165458426,[ 3.66511357  5.95671832 13.88245819  3.1207601 ],[65.         48.92277888 41.41897306 45.        ],[49.02641088 35.49303868  7.23203733  1.00570913],[35.49303868  7.23203733  1.00570913  0.13331439],1283.6201842094536,682.1894142825828,[0.72395752 0.20375932 0.13906304 0.1325576 ],[154.8866907  127.25062146  57.18008542   1.77730957],23.815144743516576,0.004833694150020861,0.0038089821183457484,0.0002825145557234792,0.008947255005478303,0.21308017301261897,0.5621421256675676,4.101904474150324,1377780.664,"[-15.71431737  -9.35997327  -9.2365371   -6.59498251  -6.49714642
  -6.45027516  -6.30845133  -6.15998501  -6.06056652  -6.0129447 ]",208040826.6930516,0.7257238140455289,2106382.6353041325,10109.280074325863
29,7000.0,0.3081820434034013,70.92982344342403,[ 4.91440627  7.98712872 18.6144408   4.18450416],[60.94101968 65.         45.         44.7425387 ],[44.093493   31.9218157   6.50436738  0.90451713],[31.9218157   6.50436738  0.90451713  0.11990062],1533.4393152948076,822.6839019403617,[0.72395752 0.20375932 0.13906304 0.1325576 ],[186.7850547  153.45743512  68.95612098   2.14334016],26.229601012977604,0.00488747191297055,0.0018923507651307,0.00020309641534470857,0.006991450988929133,0.18338296994139885,0.09834256750466715,6.115398443860662,1429960.595,"[15.83332087 22.99347871 23.1323433  25.8134528  25.91224638 25.96436883
 26.12209431 26.27198874 26.37233267 26.42526567]",298822090.27734786,1.0424026405023763,2721108.1170483436,9857.984203187449
27,7000.0,0.3081820434034013,73.57025937720701,[ 5.09735012  8.28445783 19.30738258  4.34027665],[51.67637214 51.70415723 45.         45.        ],[54.38807442 39.3746553   8.02295289  1.11569625],[39.3746553   8.02295289  1.11569625  0.14789401],1985.5255887045482,1052.5326739526934,[0.72395752 0.20375932 0.13906304 0.1325576 ],[238.97073058 196.33174315  88.22169759   2.74216567],24.32220829991136,0.00469730397633802,0.0016988024632597436,0.0001431864551967424,0.006550866274455586,0.15933153407217304,-1.428156231807478,5.1424370936657375,1589532.43,"[-7.67064269 -3.30670633 -3.22243821 -1.46331776 -1.3983892  -1.36662565
 -1.27052877 -1.17205533 -1.10613207 -1.07388693]",287006717.9578465,1.0011862254343484,3223697.9262387212,10674.231047667363
30,7000.0,0.3081820434034013,45.38796660836621,[ 3.14472667  5.11096058 11.91137347  2.67766259],[53.89709597 52.04883658 32.28042388 29.79845442],[59.10071484 42.78640675  8.71812903  1.21236956],[42.78640675  8.71812903  1.21236956  0.1607088 ],1449.887469389444,705.6073187666277,[0.72395752 0.20375932 0.13906304 0.1325576 ],[160.20357433 131.618826    59.14293877   1.83832028],19.631038046103818,0.005179767940247676,0.005599478373137349,0.0003003038023887109,0.011102876576538506,0.21796099249522233,0.14887208790081574,2.919566532335689,1457719.362,"[-25.72048636 -22.06160411 -21.99070176 -20.12855328 -20.05901429
 -20.03155061 -19.94848125 -19.84299307 -19.77233048 -19.74442887]",169759923.89860743,0.5921857810416539,2071984.4895049473,11344.844286654788
31,7000.0,0.3081820434034013,66.21977083103707,[ 4.58806805  7.4567482  17.37835996  3.90663466],[65.         65.         45.         29.93430702],[50.79103634 36.77055254  7.49234268  1.04190798],[36.77055254  7.49234268  1.04190798  0.13811282],1685.2307736063235,884.716982796428,[0.72395752 0.20375932 0.13906304 0.1325576 ],[200.86926417 165.0286321   74.15564004   2.30495508],24.75880718569544,0.004788847448532621,0.002194044472153434,0.00018700221423043466,0.007179997443742143,0.17776817230339786,0.1322220995938011,4.956452893053668,1490700.647,"[15.25495577 19.29810794 19.3763845  20.98166728 21.04093283 21.0704477
 21.15975026 21.24965702 21.30984845 21.33981988]",273005444.54172885,0.9523445739827751,2863630.4833847363,10286.73300136979
33,7000.0,0.3081820434034013,65.29827467484918,[ 4.52422175  7.35298214 17.13652747  3.852271  ],[39.56630882 44.29606535 40.76993589 43.90624506],[49.77718113 36.03656444  7.34278577  1.02111014],[36.03656444  7.34278577  1.02111014  0.13535591],1589.8575166780959,854.9911543765065,[0.72395752 0.20375932 0.13906304 0.1325576 ],[194.12020724 159.48379359  71.66406604   2.22751032],24.869483379598226,0.004793084156389731,0.0022284374310654904,0.00021002272114778057,0.007226036601202711,0.17970779715397928,-1.232174197079102,4.987027823254416,1456332.733,"[-26.36037232 -18.98128964 -18.83829044 -15.91834696 -15.81052529
 -15.756588   -15.59338548 -15.42980351 -15.32028484 -15.26550685]",259469244.22380513,0.9051252705481574,2667317.9038754483,10162.452991914102
32,7000.0,0.3081820434034013,74.01612800640575,[ 5.12824233  8.33466535 19.42439394  4.36658066],[65.         51.77281726 32.53146282 27.96259594],[61.18062559 44.29217377  9.02494309  1.25503606],[44.29217377  9.02494309  1.25503606  0.16636456],2265.7262168659786,1191.1594262026401,[0.72395752 0.20375932 0.13906304 0.1325576 ],[270.44503734 222.19016312  99.84118239   3.10333025],23.44078217228706,0.0045600729002409695,0.0016564922685512156,0.00012756096605191834,0.006347604018896338,0.14879280312288298,-1.5000698329357958,4.5992056852754635,1679901.764,"[1.86576397 2.63948863 2.65439798 2.97774868 2.98969257 2.99532374
 3.0123583  3.03046908 3.04259344 3.04830876]",307446769.42239624,1.0724887305432427,3884565.4370118426,11149.742249564248
34,7000.0,0.3081820434034013,50.42445128169662,[ 3.49368189  5.67809933 13.23312138  2.97478995],[47.39426703 65.         45.         30.56535936],[55.68906894 40.31652006  8.21486661  1.14238436],[40.31652006  8.21486661  1.14238436  0.15143173],1474.45728417899,738.6534901567144,[0.72395752 0.20375932 0.13906304 0.1325576 ],[167.70649364 137.783017    61.9128189    1.92441555],21.465999912879578,0.00507682082131014,0.004331913635045972,0.000300453686594553,0.00969740152309189,0.20816442024984882,0.23878430867469885,3.442243651378059,1457401.876,"[-11.22098485  -6.85126054  -6.76658216  -4.74502022  -4.66985463
  -4.63739573  -4.53920294  -4.42516995  -4.3487977   -4.31582378]",195150935.8942813,0.6807590787009813,2244394.4689286198,10865.589064220148
35,7000.0,0.3081820434034013,51.41923018241351,[ 3.56260561  5.79011747 13.4941858   3.03347692],[65.         65.         28.92153435 43.79237334],[57.71610511 41.78400813  8.51388097  1.18396621],[41.78400813  8.51388097  1.18396621  0.15694372],1540.4083742838052,780.6425192356699,[0.72395752 0.20375932 0.13906304 0.1325576 ],[177.23983089 145.61534323  65.43227584   2.03380965],21.723362200937128,0.004878864803872718,0.004006537672358158,0.00026004302394089376,0.009141192273018203,0.19857743069518216,0.6937928680068208,3.386873206881831,1469312.449,"[-3.9968876  -1.07353826 -1.01690743  0.31779668  0.36738739  0.38905864
  0.45461781  0.52984939  0.58023279  0.60224647]",192352997.6756174,0.6709988291009908,2292738.737993193,10846.300295872854
36,7000.0,0.3081820434034013,62.21721955427188,[ 4.3107494   7.00603663 16.32795196  3.67050419],[65.         61.43451286 45.         45.        ],[49.66608841 35.95613803  7.32639814  1.01883123],[35.95613803  7.32639814  1.01883123  0.13505382],1538.705646785403,812.8308388225597,[0.72395752 0.20375932 0.13906304 0.1325576 ],[184.5479805  151.61951683  68.13025213   2.11766995],24.825840520898502,0.004794878484054116,0.002553290202576236,0.00022587538977757963,0.007571857700669686,0.18797773172376286,0.34428855694894483,4.762346879790941,1448233.689,"[ 5.50931655 10.60689559 10.70570472 12.72726594 12.80192707 12.83921065
 12.95202316 13.06529801 13.14113688 13.1790029 ]",245779309.5860198,0.8573696846023948,2520947.907172526,10145.633274378972
38,7000.0,0.3081820434034013,72.96301538587511,[ 5.05527693  8.21607847 19.14802074  4.3044523 ],[65.         65.         37.76424497 45.        ],[48.68367107 35.24490961  7.18147872  0.99867829],[35.24490961  7.18147872  0.99867829  0.13238239],1767.016576224189,934.3631664078816,[0.72395752 0.20375932 0.13906304 0.1325576 ],[212.1411088  174.28926791  78.3169081    2.43429839],25.235322257453525,0.004788598351990227,0.0017142835377672871,0.00016960153968568684,0.006676105546943005,0.16847367490187976,-0.3387536155264819,5.697572213452935,1492037.806,"[21.25202664 25.59477467 25.67884903 27.36859083 27.43092001 27.46255752
 27.55828483 27.65283885 27.71613851 27.74826388]",317205330.2430988,1.1065302217782518,3189204.662026411,10205.084116730535
39,7000.0,0.3081820434034013,48.47015488369203,[ 3.35827754  5.45803369 12.72024636  2.85949626],[56.06352257 44.11530074 45.         45.        ],[48.9373304  35.42854819  7.21889679  1.00388177],[35.42854819  7.21889679  1.00388177  0.13307215],1189.96576333095,623.9421111115921,[0.72395752 0.20375932 0.13906304 0.1325576 ],[141.66201755 116.38559574  52.29788452   1.62555774],22.57580364983477,0.004987333438021252,0.004823988348005978,0.0003510544910474829,0.010176723314500894,0.2297477073468679,0.46338624768573944,3.7653427659555936,1358712.444,"[-28.24727953 -21.13404247 -20.99578083 -17.8631652  -17.74681123
 -17.6939663  -17.53407653 -17.35749982 -17.23923881 -17.18553688]",186722635.85650134,0.6513580320575628,1887104.012438083,10284.891347506797
37,7000.0,0.3081820434034013,83.53619219229293,[ 5.78784447  9.40668237 21.92278831  4.92821675],[43.39352431 57.25295103 41.93239668 45.        ],[56.87886388 41.17788105  8.39037693  1.16679136],[41.17788105  8.39037693  1.16679136  0.15466706],2385.7573257222252,1249.8422579669657,[0.72395752 0.20375932 0.13906304 0.1325576 ],[283.76859444 233.13642915 104.75988864   3.25621675],23.54843617911909,0.004716507920884368,0.0012797593533280707,0.00011685398067207492,0.006119204401100204,0.1440976943062928,-1.8663482979863901,5.583340906826775,1707042.386,"[-1.22717593  2.0116414   2.07401419  3.41984682  3.46953619  3.4930704
  3.56426166  3.63960256  3.69003824  3.71392202]",342357060.458947,1.1942688155544663,4021506.69604039,11211.880637058399
41,7000.0,0.3081820434034013,73.11139589206775,[ 5.06555754  8.23278702 19.18696092  4.313206  ],[65.         54.26038433 34.07053046 42.16518376],[53.0212909  38.38516209  7.82133442  1.08765858],[38.38516209  7.82133442  1.08765858  0.14417741],1917.81786912121,1019.6825548665743,[0.72395752 0.20375932 0.13906304 0.1325576 ],[231.51232368 190.20412231  85.46825026   2.65658118],24.665203300147862,0.00464799010117125,0.0016765634788452677,0.00014663765968701535,0.006479234302803902,0.15981163130795004,-1.0616461813529008,5.242098321458576,1544562.344,"[4.28668515 7.73724213 7.80394748 9.17659561 9.22725097 9.25238178
 9.32841596 9.4052503  9.45668762 9.48220248]",305955921.2121061,1.0672880972515328,3350177.010629326,10468.436557062141
42,7000.0,0.3081820434034013,54.07464540278994,[ 3.74658731  6.08913335 14.19105866  3.19013312],[46.41535532 65.         45.         45.        ],[56.27390692 40.73991791  8.30113786  1.1543815 ],[40.73991791  8.30113786  1.1543815   0.15302204],1582.03747228004,800.4429140184247,[0.72395752 0.20375932 0.13906304 0.1325576 ],[181.73538236 149.30876398  67.091915     2.08539567],22.12853166994763,0.004988802473109095,0.0036233168332732183,0.0002631582471310505,0.008862879795449745,0.19612251624054866,-0.16350736703817337,3.6530616040535837,1487955.317,"[-8.8157137  -4.72958426 -4.65047102 -2.82266101 -2.75482558 -2.7246292
 -2.63327899 -2.53037378 -2.46146149 -2.43079117]",204448001.89629856,0.7131907042894136,2376011.4692138894,10816.474776553108
40,7000.0,0.3081820434034013,76.23352818105076,[ 5.28187595  8.58435807 20.0063165   4.49739616],[62.75532394 63.5260521  45.         45.        ],[47.54079189 34.41751364  7.01288908  0.97523371],[34.41751364  7.01288908  0.97523371  0.12927464],1795.6477658645597,953.3273390534852,[0.72395752 0.20375932 0.13906304 0.1325576 ],[216.44680144 177.82670591  79.90645639   2.48370579],25.497241934893808,0.004808182721233789,0.001577453577582298,0.00017485369698486638,0.006556255768097625,0.16716643950622817,-0.470953388302925,6.096070657850935,1510508.623,"[19.83784614 24.75792401 24.85312383 26.74528992 26.81503874 26.85080912
 26.95904124 27.06484555 27.13567359 27.17199215]",319657058.21816474,1.1150827612261562,3138407.2920471737,10213.902212911009
43,7000.0,0.3081820434034013,84.20181890432241,[ 5.83396273  9.48163598 22.09747179  4.96748539],[40.32377112 52.36102174 39.19219398 38.31622422],[60.89575701 44.08594102  8.98292125  1.24919238],[44.08594102  8.98292125  1.24919238  0.16558994],2570.0806027102312,1348.770699985408,[0.72395752 0.20375932 0.13906304 0.1325576 ],[306.22965684 251.58981682 113.0519211    3.51395524],23.075809150527288,0.004642095152725463,0.001264625271191463,0.0001232659359704314,0.006023129543702041,0.13898858783937082,-2.071883931215604,5.256598699002736,1776844.139,"[-7.59720723 -5.21509206 -5.16928359 -4.16004834 -4.12277632 -4.10547793
 -4.05315381 -3.99664897 -3.95882325 -3.94127084]",350052500.9623437,1.221113375450036,4402291.6680891,11551.574845340452
44,7000.0,0.3081820434034013,65.164891100164,[ 4.51498021  7.33796234 17.101523    3.84440204],[41.68413035 65.         29.75346393 34.71002432],[45.43695765 32.89442703  6.702546    0.93207645],[32.89442703  6.702546    0.93207645  0.12355381],1460.4662598306215,778.8476869117601,[0.72395752 0.20375932 0.13906304 0.1325576 ],[176.83232583 145.28054834  65.28183571   2.02913357],25.35896707506317,0.00496833230725748,0.002253443334917738,0.00021137856459861967,0.007451178550281063,0.1889541915269944,-0.6364041880351663,5.4522380992541075,1394893.766,"[-6.88619035  1.42278159  1.5840994   4.81325259  4.93247334  4.99328823
  5.17731537  5.35822232  5.47934215  5.54111677]",286589753.4730698,0.9997316981618714,2689233.4065424814,9894.810198943991
46,7000.0,0.3081820434034013,72.29309467364692,[ 5.00886116  8.14064133 18.97221035  4.26493033],[65.         45.17306829 32.54300535 45.        ],[58.61885439 42.43756026  8.64704831  1.20248486],[42.43756026  8.64704831  1.20248486  0.1593985 ],2100.037094137117,1114.7147787980466,[0.72395752 0.20375932 0.13906304 0.1325576 ],[253.08877498 207.93073797  93.43370761   2.90416884],23.896778843793662,0.004549621747437685,0.0017260454177169024,0.00013316441389856125,0.006417228218900202,0.15335108353721003,-1.453252770119353,4.688456309091176,1620252.412,"[-4.10166411 -2.13087868 -2.0928502  -1.28427609 -1.25441734 -1.24006576
 -1.1966487  -1.15136695 -1.12105257 -1.10648432]",290718457.04042107,1.0141341524665852,3519399.159233789,10858.706120636461
47,7000.0,0.3081820434034013,61.42874244362943,[ 4.25611939  6.91724932 16.12102828  3.62398799],[65.         50.18472649 44.34225098 43.63885735],[48.63503699 35.20970061  7.17430456  0.99768063],[35.20970061  7.17430456  0.99768063  0.13225015],1463.981344727172,785.8696040739236,[0.72395752 0.20375932 0.13906304 0.1325576 ],[178.42660667 146.59036539  65.87040219   2.04742779],25.197720620934373,0.00473581389912535,0.0026232874589759564,0.00023689496652993955,0.007592833329230989,0.19132209295128147,-0.05028881787479783,4.80167495808987,1425107.689,"[-6.81273634 -0.73123499 -0.61327435  1.76307952  1.85080784  1.89527314
  2.02982129  2.16292972  2.25204622  2.29720847]",241766498.93751585,0.8433715079215669,2428309.0941498675,10011.647360204779
45,7000.0,0.3081820434034013,46.01634195986896,[ 3.18826395  5.18171946 12.07628091  2.71473359],[65.         45.50724603 33.92401335 45.        ],[55.56847529 40.22921538  8.19707746  1.13991055],[40.22921538  8.19707746  1.13991055  0.1511038 ],1323.7900725201607,672.6206379290255,[0.72395752 0.20375932 0.13906304 0.1325576 ],[152.71416197 125.46573193  56.37804505   1.75238001],20.718995316299505,0.004992764526751433,0.005354494155927957,0.0003515732406469933,0.010682264627729025,0.22132579078938955,0.592367850706122,3.148139691174677,1411023.614,"[-22.82695822 -18.52151018 -18.4379634  -16.36524202 -16.2879906
 -16.25579003 -16.15838029 -16.04116944 -15.96265804 -15.92993857]",172166579.19511953,0.6005810902155333,1975767.900768576,10881.36226845271
48,7000.0,0.3081820434034013,68.02381099603214,[ 4.71306182  7.65989407 17.85180254  4.01306399],[43.28306202 65.         45.         44.42256082],[55.41604605 40.11886308  8.17459216  1.13678367],[40.11886308  8.17459216  1.13678367  0.15068931],1916.37611949017,991.576238729351,[0.72395752 0.20375932 0.13906304 0.1325576 ],[225.13096653 184.96137577  83.11242133   2.58335573],23.628526441788242,0.004845045299853199,0.0020650714782305332,0.00016382705820825038,0.007082304782476385,0.1673444258215466,-1.0808436581255378,4.666548755094665,1572785.261,"[0.48593842 4.39643964 4.47198371 6.09833677 6.15845363 6.18702535
 6.27346329 6.36464211 6.42568704 6.45469514]",266353555.93844426,0.9291403114131777,3048264.364585649,10765.3656193155
